filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
ambulance142.wav,0.345168054103851,0.308853030204773,1287.14537669253,1261.69953237921,2379.21189528245,0.081082857572115,-74.0036315917969,163.974853515625,-72.7608108520508,30.5594387054443,-12.8714036941528,8.04672813415527,15.2788639068604,34.2312927246094,14.5048780441284,8.81862163543701,3.19726228713989,9.62460803985596,-3.33641219139099,-2.42166805267334,-2.05987930297852,9.90070629119873,6.83509492874146,2.54540252685547,-4.97384071350098,4.30512523651123,Ambulance
ambulance449.wav,0.386695832014084,0.263406872749329,2223.47960478558,2115.8480843055,4718.46313476563,0.122690054086538,10.7727546691895,101.783500671387,-41.3918418884277,0.226779595017433,-29.9486293792725,24.6328315734863,-7.92713165283203,20.9146099090576,-1.15018165111542,0.566073000431061,3.56575536727905,18.8452758789062,2.76812124252319,-5.58145046234131,-8.16845321655273,1.21598029136658,-9.38357734680176,1.72357928752899,0.454906046390534,9.78235912322998,Ambulance
ambulance888.wav,0.517707943916321,0.281876474618912,1393.99043503831,1586.77087337495,2898.28632061298,0.064443734975962,-52.1577568054199,144.876480102539,-45.3824844360352,54.1778030395508,0.371535331010818,2.66370534896851,21.5892944335937,36.0951347351074,5.71338224411011,5.6476354598999,2.71021270751953,2.12522912025452,-7.98084783554077,7.12776756286621,2.11550760269165,1.01464474201202,-0.404025584459305,3.21449160575867,-5.12918853759766,0.641621172428131,Ambulance
ambulance474.wav,0.22998820245266,0.184972211718559,2211.76186810909,1923.77812365408,3913.24556790865,0.116267277644231,-130.663757324219,88.1062927246094,-45.7873191833496,-3.7085587978363,-9.81543159484863,17.0840282440186,4.81672430038452,13.9340600967407,-7.1833643913269,7.02722454071045,-4.53386354446411,0.629085779190064,1.551029920578,24.8140602111816,10.7817296981812,-1.59996581077576,-20.1353893280029,-10.0522613525391,-3.23757696151733,11.0939464569092,Ambulance
ambulance305.wav,0.149669617414475,0.115017645061016,1266.95991469118,1654.09558590494,1831.97866586538,0.094191331129808,-213.125717163086,138.419174194336,-6.67275142669678,9.75353717803955,1.27119767665863,27.9490146636963,25.9785671234131,23.3160381317139,2.56682205200195,-1.31470930576324,-9.56394195556641,0.796616315841675,1.22493314743042,9.29183292388916,4.32100057601929,5.26765918731689,-1.06241095066071,-0.764216721057892,-4.81784725189209,0.678133070468903,Ambulance
ambulance204.wav,0.224902719259262,0.014745489694178,1768.57163559152,1100.49192985319,2685.43888972356,0.116567758413462,-488.859680175781,96.7826690673828,-83.045166015625,7.46577453613281,-30.5716571807861,41.5242080688477,58.0145225524902,11.1462907791138,-47.8696556091309,-21.2688865661621,37.6427345275879,28.7830982208252,-22.0611991882324,-11.859130859375,16.4962768554688,2.96603798866272,-7.27478885650635,-9.04892635345459,-8.03673839569092,16.736141204834,Ambulance
ambulance805.wav,0.328842014074326,0.220063373446465,1505.63208566953,1028.42972571643,1854.96121920072,0.111675555889423,-242.348327636719,88.2543182373047,-84.4749069213867,-59.8498382568359,-28.0205917358398,-15.392991065979,4.77475309371948,25.4975662231445,11.554407119751,-4.24255037307739,-10.0522937774658,-9.16848373413086,-12.7613153457642,-8.33270454406738,-4.22383403778076,2.28883647918701,-1.94050335884094,-4.81381607055664,1.82303690910339,3.7043719291687,Ambulance
ambulance490.wav,0.222030341625214,0.164352402091026,2135.20167505544,1769.76378178207,3644.90872896635,0.117168719951923,-114.285484313965,99.2461013793945,-56.9499130249023,4.39452314376831,-38.910472869873,-5.42694091796875,-7.34491395950317,-5.27070283889771,9.18572807312012,10.0803127288818,-1.01056504249573,-13.0412073135376,-18.9251575469971,-2.87794399261475,-2.19029641151428,0.395224511623383,-9.5121374130249,6.07164716720581,-2.00004434585571,-6.76155424118042,Ambulance
ambulance775.wav,0.280714422464371,0.33963280916214,1483.27920624513,1232.62710805291,1799.67886117788,0.1043701171875,-182.98583984375,94.7608184814453,-71.9438171386719,-62.2091407775879,-46.4933013916016,-8.79255104064941,13.2082777023315,29.5813007354736,10.2650499343872,-5.06508731842041,-11.4529247283936,-8.84424209594727,-11.6298313140869,2.59826707839966,-4.25875425338745,-0.093474738299847,-1.30250537395477,-5.14005041122437,0.713740408420563,1.62475645542145,Ambulance
ambulance133.wav,0.22138911485672,0.33650466799736,1508.14073627019,1468.04816055262,2908.01767202524,0.090867262620192,-100.543441772461,128.388702392578,-56.0501174926758,60.3768844604492,-0.873498916625977,-0.82752138376236,13.7307682037354,27.5954303741455,11.3848066329956,14.8584432601929,0.864848792552948,6.89712238311768,-1.63495695590973,6.92351245880127,1.70136570930481,1.64291870594025,4.4065113067627,3.97831296920776,-1.75703895092011,1.54435050487518,Ambulance
